,시간봉,달러지수,유가,AMD,NVDA,gal_긍정,gal_부정,gal_합계,twt_긍정,twt_부정,twt_합계,dec_긍정,dec_부정,dec_합계
2020-06-07 01:00:00,11585000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 02:00:00,11583000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 03:00:00,11591000,96.940002,40.599998,53.099998,356.799988,1,0,1,0,0,0,0,0,0
2020-06-07 04:00:00,11621000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 05:00:00,11674000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 06:00:00,11658000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 07:00:00,11608000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 08:00:00,11628000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 09:00:00,11629000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 10:00:00,11628000,96.940002,40.599998,53.099998,356.799988,0,1,1,0,0,0,0,0,0
2020-06-07 11:00:00,11621000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 12:00:00,11630000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 13:00:00,11614000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 14:00:00,11606000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 15:00:00,11614000,96.940002,40.599998,53.099998,356.799988,1,0,1,0,0,0,0,0,0
2020-06-07 16:00:00,11594000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 17:00:00,11616000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 18:00:00,11588000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 19:00:00,11579000,96.940002,40.599998,53.099998,356.799988,0,1,1,0,0,0,0,0,0
2020-06-07 20:00:00,11550000,96.940002,40.599998,53.099998,356.799988,0,0,0,0,0,0,0,0,0
2020-06-07 21:00:00,11468000,96.940002,40.599998,53.099998,356.799988,0,1,1,0,0,0,0,0,0
2020-06-07 22:00:00,11417000,96.940002,40.599998,53.099998,356.799988,0,1,1,0,0,0,0,0,0
2020-06-07 23:00:00,11433000,96.940002,40.599998,53.099998,356.799988,1,0,1,0,0,0,0,0,0
2020-06-08 00:00:00,11457000,96.620003,39.27,52.970001,352.200012,0,1,1,0,0,0,0,0,0
2020-06-08 01:00:00,11457000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 02:00:00,11468000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 03:00:00,11508000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 04:00:00,11755000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 05:00:00,11668000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 06:00:00,11676000,96.620003,39.27,52.970001,352.200012,0,1,1,1,0,1,0,0,0
2020-06-08 07:00:00,11699000,96.620003,39.27,52.970001,352.200012,0,0,0,0,1,1,0,0,0
2020-06-08 08:00:00,11683000,96.620003,39.27,52.970001,352.200012,2,1,3,0,0,0,2,0,2
2020-06-08 09:00:00,11701000,96.620003,39.27,52.970001,352.200012,1,1,2,0,0,0,1,0,1
2020-06-08 10:00:00,11689000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,1,0,1
2020-06-08 11:00:00,11660000,96.620003,39.27,52.970001,352.200012,1,0,1,1,1,2,0,0,0
2020-06-08 12:00:00,11646000,96.620003,39.27,52.970001,352.200012,1,0,1,0,0,0,0,0,0
2020-06-08 13:00:00,11659000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 14:00:00,11675000,96.620003,39.27,52.970001,352.200012,0,0,0,1,0,1,2,0,2
2020-06-08 15:00:00,11656000,96.620003,39.27,52.970001,352.200012,0,0,0,0,1,1,1,0,1
2020-06-08 16:00:00,11651000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,1,0,1
2020-06-08 17:00:00,11612000,96.620003,39.27,52.970001,352.200012,0,0,0,1,0,1,0,0,0
2020-06-08 18:00:00,11677000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 19:00:00,11658000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 20:00:00,11649000,96.620003,39.27,52.970001,352.200012,0,0,0,2,0,2,0,0,0
2020-06-08 21:00:00,11632000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 22:00:00,11608000,96.620003,39.27,52.970001,352.200012,0,0,0,0,0,0,0,0,0
2020-06-08 23:00:00,11600000,96.620003,39.27,52.970001,352.200012,1,0,1,0,0,0,0,0,0
2020-06-09 00:00:00,11619000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 01:00:00,11628000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 02:00:00,11642000,96.32,39.799999,56.389999,361.839996,1,0,1,0,0,0,0,0,0
2020-06-09 03:00:00,11628000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 04:00:00,11612000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 05:00:00,11625000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 06:00:00,11620000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 07:00:00,11620000,96.32,39.799999,56.389999,361.839996,0,1,1,0,0,0,2,0,2
2020-06-09 08:00:00,11680000,96.32,39.799999,56.389999,361.839996,0,0,0,1,0,1,0,0,0
2020-06-09 09:00:00,11629000,96.32,39.799999,56.389999,361.839996,1,0,1,0,0,0,0,0,0
2020-06-09 10:00:00,11614000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 11:00:00,11617000,96.32,39.799999,56.389999,361.839996,3,0,3,0,0,0,1,0,1
2020-06-09 12:00:00,11590000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 13:00:00,11588000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,1,0,1
2020-06-09 14:00:00,11609000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,1,0,1
2020-06-09 15:00:00,11610000,96.32,39.799999,56.389999,361.839996,3,3,6,0,0,0,0,0,0
2020-06-09 16:00:00,11600000,96.32,39.799999,56.389999,361.839996,3,0,3,0,0,0,2,0,2
2020-06-09 17:00:00,11609000,96.32,39.799999,56.389999,361.839996,0,2,2,0,0,0,0,0,0
2020-06-09 18:00:00,11598000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 19:00:00,11603000,96.32,39.799999,56.389999,361.839996,0,1,1,0,0,0,0,0,0
2020-06-09 20:00:00,11636000,96.32,39.799999,56.389999,361.839996,1,0,1,0,0,0,0,0,0
2020-06-09 21:00:00,11646000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-09 22:00:00,11633000,96.32,39.799999,56.389999,361.839996,0,1,1,0,0,0,0,0,0
2020-06-09 23:00:00,11635000,96.32,39.799999,56.389999,361.839996,0,0,0,0,0,0,0,0,0
2020-06-10 00:00:00,11630000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 01:00:00,11625000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 02:00:00,11629000,95.959999,40.080002,57.439999,374.670013,0,1,1,0,0,0,0,0,0
2020-06-10 03:00:00,11637000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 04:00:00,11666000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 05:00:00,11682000,95.959999,40.080002,57.439999,374.670013,0,1,1,0,0,0,0,0,0
2020-06-10 06:00:00,11722000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 07:00:00,11685000,95.959999,40.080002,57.439999,374.670013,1,0,1,0,0,0,1,1,2
2020-06-10 08:00:00,11686000,95.959999,40.080002,57.439999,374.670013,0,0,0,1,0,1,1,0,1
2020-06-10 09:00:00,11683000,95.959999,40.080002,57.439999,374.670013,1,0,1,0,0,0,0,1,1
2020-06-10 10:00:00,11685000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 11:00:00,11662000,95.959999,40.080002,57.439999,374.670013,1,0,1,2,0,2,3,0,3
2020-06-10 12:00:00,11638000,95.959999,40.080002,57.439999,374.670013,1,0,1,0,0,0,0,0,0
2020-06-10 13:00:00,11623000,95.959999,40.080002,57.439999,374.670013,0,0,0,1,1,2,1,0,1
2020-06-10 14:00:00,11633000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,2,0,2
2020-06-10 15:00:00,11661000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 16:00:00,11631000,95.959999,40.080002,57.439999,374.670013,0,2,2,1,0,1,0,0,0
2020-06-10 17:00:00,11617000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 18:00:00,11601000,95.959999,40.080002,57.439999,374.670013,0,1,1,0,0,0,0,0,0
2020-06-10 19:00:00,11617000,95.959999,40.080002,57.439999,374.670013,0,1,1,0,1,1,0,0,0
2020-06-10 20:00:00,11607000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 21:00:00,11634000,95.959999,40.080002,57.439999,374.670013,0,0,0,1,0,1,0,0,0
2020-06-10 22:00:00,11623000,95.959999,40.080002,57.439999,374.670013,0,0,0,0,0,0,0,0,0
2020-06-10 23:00:00,11612000,95.959999,40.080002,57.439999,374.670013,0,0,0,2,0,2,0,0,0
2020-06-11 00:00:00,11630000,96.730003,37.110001,52.830002,351.850006,1,0,1,0,0,0,0,0,0
2020-06-11 01:00:00,11639000,96.730003,37.110001,52.830002,351.850006,0,0,0,1,0,1,0,0,0
2020-06-11 02:00:00,11639000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 03:00:00,11639000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 04:00:00,11639000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 05:00:00,11705000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 06:00:00,11695000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 07:00:00,11738000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,3,0,3
2020-06-11 08:00:00,11737000,96.730003,37.110001,52.830002,351.850006,0,0,0,1,0,1,0,0,0
2020-06-11 09:00:00,11727000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,3,0,3
2020-06-11 10:00:00,11789000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 11:00:00,11779000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 12:00:00,11754000,96.730003,37.110001,52.830002,351.850006,1,0,1,0,0,0,0,0,0
2020-06-11 13:00:00,11759000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 14:00:00,11742000,96.730003,37.110001,52.830002,351.850006,1,0,1,0,0,0,1,1,2
2020-06-11 15:00:00,11708000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 16:00:00,11672000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,1,0,1
2020-06-11 17:00:00,11668000,96.730003,37.110001,52.830002,351.850006,1,1,2,0,0,0,0,0,0
2020-06-11 18:00:00,11680000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 19:00:00,11687000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 20:00:00,11672000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 21:00:00,11622000,96.730003,37.110001,52.830002,351.850006,0,0,0,0,0,0,0,0,0
2020-06-11 22:00:00,11562000,96.730003,37.110001,52.830002,351.850006,2,3,5,0,0,0,0,0,0
2020-06-11 23:00:00,11533000,96.730003,37.110001,52.830002,351.850006,1,0,1,0,0,0,0,0,0
2020-06-12 00:00:00,11436000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-12 01:00:00,11145000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-12 02:00:00,11326000,97.32,36.970001,53.5,357.299988,0,2,2,0,0,0,0,0,0
2020-06-12 03:00:00,11282000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-12 04:00:00,11218000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-12 05:00:00,11292000,97.32,36.970001,53.5,357.299988,0,2,2,0,0,0,0,0,0
2020-06-12 06:00:00,11261000,97.32,36.970001,53.5,357.299988,0,1,1,0,0,0,0,0,0
2020-06-12 07:00:00,11189000,97.32,36.970001,53.5,357.299988,1,0,1,0,0,0,1,2,3
2020-06-12 08:00:00,11104000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-12 09:00:00,11228000,97.32,36.970001,53.5,357.299988,0,1,1,0,0,0,0,1,1
2020-06-12 10:00:00,11275000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-12 11:00:00,11307000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,2,0,2
2020-06-12 12:00:00,11329000,97.32,36.970001,53.5,357.299988,0,3,3,0,0,0,1,0,1
2020-06-12 13:00:00,11302000,97.32,36.970001,53.5,357.299988,1,2,3,1,0,1,1,0,1
2020-06-12 14:00:00,11313000,97.32,36.970001,53.5,357.299988,0,1,1,0,0,0,0,0,0
2020-06-12 15:00:00,11306000,97.32,36.970001,53.5,357.299988,0,1,1,0,1,1,0,0,0
2020-06-12 16:00:00,11377000,97.32,36.970001,53.5,357.299988,1,0,1,0,0,0,0,0,0
2020-06-12 17:00:00,11420000,97.32,36.970001,53.5,357.299988,0,1,1,0,0,0,0,0,0
2020-06-12 18:00:00,11361000,97.32,36.970001,53.5,357.299988,1,1,2,0,0,0,0,0,0
2020-06-12 19:00:00,11379000,97.32,36.970001,53.5,357.299988,0,0,0,0,1,1,0,0,0
2020-06-12 20:00:00,11420000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-12 21:00:00,11362000,97.32,36.970001,53.5,357.299988,0,1,1,0,0,0,0,0,0
2020-06-12 22:00:00,11448000,97.32,36.970001,53.5,357.299988,0,2,2,0,0,0,0,0,0
2020-06-12 23:00:00,11338000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 00:00:00,11313000,97.32,36.970001,53.5,357.299988,1,0,1,0,0,0,0,0,0
2020-06-13 01:00:00,11325000,97.32,36.970001,53.5,357.299988,0,0,0,0,1,1,0,0,0
2020-06-13 02:00:00,11246000,97.32,36.970001,53.5,357.299988,0,0,0,1,0,1,0,0,0
2020-06-13 03:00:00,11300000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 04:00:00,11337000,97.32,36.970001,53.5,357.299988,0,0,0,0,1,1,0,0,0
2020-06-13 05:00:00,11396000,97.32,36.970001,53.5,357.299988,0,0,0,0,1,1,0,0,0
2020-06-13 06:00:00,11366000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 07:00:00,11405000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 08:00:00,11386000,97.32,36.970001,53.5,357.299988,0,0,0,0,1,1,0,0,0
2020-06-13 09:00:00,11391000,97.32,36.970001,53.5,357.299988,0,0,0,0,1,1,0,0,0
2020-06-13 10:00:00,11381000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 11:00:00,11374000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 12:00:00,11365000,97.32,36.970001,53.5,357.299988,0,1,1,0,0,0,0,0,0
2020-06-13 13:00:00,11324000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 14:00:00,11330000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 15:00:00,11348000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 16:00:00,11365000,97.32,36.970001,53.5,357.299988,2,2,4,0,0,0,0,0,0
2020-06-13 17:00:00,11355000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 18:00:00,11364000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 19:00:00,11341000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 20:00:00,11335000,97.32,36.970001,53.5,357.299988,1,0,1,0,0,0,0,0,0
2020-06-13 21:00:00,11355000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 22:00:00,11350000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-13 23:00:00,11361000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 00:00:00,11354000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 01:00:00,11341000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 02:00:00,11342000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 03:00:00,11350000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 04:00:00,11322000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 05:00:00,11323000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 06:00:00,11336000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 07:00:00,11348000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 08:00:00,11393000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 09:00:00,11366000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 10:00:00,11362000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 11:00:00,11353000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 12:00:00,11351000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 13:00:00,11345000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 14:00:00,11336000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 15:00:00,11302000,97.32,36.970001,53.5,357.299988,1,0,1,0,0,0,0,0,0
2020-06-14 16:00:00,11325000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 17:00:00,11329000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 18:00:00,11325000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 19:00:00,11335000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 20:00:00,11340000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 21:00:00,11311000,97.32,36.970001,53.5,357.299988,1,0,1,0,0,0,0,0,0
2020-06-14 22:00:00,11317000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-14 23:00:00,11254000,97.32,36.970001,53.5,357.299988,0,0,0,0,0,0,0,0,0
2020-06-15 00:00:00,11337000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 01:00:00,11310000,96.68,37.919998,54.68,366.950012,1,0,1,0,0,0,0,0,0
2020-06-15 02:00:00,11310000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 03:00:00,11298000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 04:00:00,11304000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 05:00:00,11301000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 06:00:00,11262000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 07:00:00,11293000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,1,1
2020-06-15 08:00:00,11243000,96.68,37.919998,54.68,366.950012,0,1,1,0,0,0,1,0,1
2020-06-15 09:00:00,11276000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 10:00:00,11189000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 11:00:00,11149000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 12:00:00,10987000,96.68,37.919998,54.68,366.950012,1,0,1,0,0,0,0,0,0
2020-06-15 13:00:00,11058000,96.68,37.919998,54.68,366.950012,1,0,1,0,0,0,2,0,2
2020-06-15 14:00:00,10908000,96.68,37.919998,54.68,366.950012,2,0,2,0,0,0,1,0,1
2020-06-15 15:00:00,10925000,96.68,37.919998,54.68,366.950012,1,0,1,0,0,0,0,0,0
2020-06-15 16:00:00,11017000,96.68,37.919998,54.68,366.950012,0,1,1,0,0,0,0,0,0
2020-06-15 17:00:00,11029000,96.68,37.919998,54.68,366.950012,0,1,1,0,0,0,1,0,1
2020-06-15 18:00:00,11024000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 19:00:00,10996000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 20:00:00,10996000,96.68,37.919998,54.68,366.950012,0,0,0,0,1,1,0,0,0
2020-06-15 21:00:00,10975000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 22:00:00,10992000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-15 23:00:00,11084000,96.68,37.919998,54.68,366.950012,0,0,0,0,0,0,0,0,0
2020-06-16 00:00:00,11198000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 01:00:00,11258000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 02:00:00,11258000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 03:00:00,11326000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 04:00:00,11318000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 05:00:00,11389000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 06:00:00,11328000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 07:00:00,11310000,96.959999,39.169998,54.459999,362.73999,0,1,1,0,0,0,1,0,1
2020-06-16 08:00:00,11335000,96.959999,39.169998,54.459999,362.73999,0,0,0,1,0,1,0,2,2
2020-06-16 09:00:00,11269000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,1,0,1
2020-06-16 10:00:00,11295000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,1,1,1,0,1
2020-06-16 11:00:00,11360000,96.959999,39.169998,54.459999,362.73999,0,0,0,2,1,3,0,0,0
2020-06-16 12:00:00,11456000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,2,2,0,0,0
2020-06-16 13:00:00,11427000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 14:00:00,11445000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,1,0,1
2020-06-16 15:00:00,11367000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,1,0,1
2020-06-16 16:00:00,11411000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,1,0,1
2020-06-16 17:00:00,11391000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,1,0,1
2020-06-16 18:00:00,11412000,96.959999,39.169998,54.459999,362.73999,2,1,3,0,0,0,0,0,0
2020-06-16 19:00:00,11421000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 20:00:00,11410000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-16 21:00:00,11471000,96.959999,39.169998,54.459999,362.73999,1,0,1,0,0,0,0,0,0
2020-06-16 22:00:00,11456000,96.959999,39.169998,54.459999,362.73999,0,2,2,0,0,0,0,0,0
2020-06-16 23:00:00,11361000,96.959999,39.169998,54.459999,362.73999,0,0,0,0,0,0,0,0,0
2020-06-17 00:00:00,11371000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 01:00:00,11411000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 02:00:00,11395000,97.160004,38.880001,54.549999,369.440002,0,1,1,0,1,1,0,0,0
2020-06-17 03:00:00,11423000,97.160004,38.880001,54.549999,369.440002,0,1,1,0,0,0,0,0,0
2020-06-17 04:00:00,11432000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 05:00:00,11418000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 06:00:00,11435000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 07:00:00,11443000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 08:00:00,11453000,97.160004,38.880001,54.549999,369.440002,0,0,0,1,0,1,1,0,1
2020-06-17 09:00:00,11400000,97.160004,38.880001,54.549999,369.440002,0,1,1,1,1,2,1,0,1
2020-06-17 10:00:00,11393000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 11:00:00,11393000,97.160004,38.880001,54.549999,369.440002,0,0,0,1,2,3,2,0,2
2020-06-17 12:00:00,11385000,97.160004,38.880001,54.549999,369.440002,0,0,0,1,0,1,0,0,0
2020-06-17 13:00:00,11394000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 14:00:00,11375000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 15:00:00,11422000,97.160004,38.880001,54.549999,369.440002,1,0,1,0,0,0,1,0,1
2020-06-17 16:00:00,11457000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
2020-06-17 17:00:00,11433000,97.160004,38.880001,54.549999,369.440002,0,0,0,0,0,0,0,0,0
